,index,x,y
181702,201301CW11240,-0.156914,51.520577
181703,201301CW11241,-0.17512,51.533901
181704,201301CW11242,-0.147887,51.494356
181705,201301CW11243,-0.125185,51.506944
181706,201301CW11244,-0.164506,51.514581
181707,201301CW11245,-0.133217,51.511389
181708,201301CW11246,-0.182713,51.531501
181709,201301CW11247,-0.132172,51.508764
181710,201301CW11248,-0.13816,51.492673
181711,201301CW11249,-0.146155,51.522835
181712,201301CW11250,-0.125406,51.494538
181713,201301CW11254,-0.135423,51.517359
181714,201301CW11255,-0.14059,51.496668
181715,201301CW11256,-0.182029,51.516113
181716,201301CW11257,-0.143434,51.508224
181717,201301CW11258,-0.12736,51.506619
181718,201301CW11259,-0.156041,51.513638
181719,201301CW11260,-0.147014,51.498119
181721,201301CW11262,-0.164312,51.515837
181722,201301CW11263,-0.143231,51.499048
181723,201301CW11264,-0.148227,51.521519
181724,201301CW11266,-0.144987,51.519669
181725,201301CW11267,-0.140405,51.51537
181726,201301CW11268,-0.137456,51.485198
181727,201301CW11269,-0.145469,51.493598
181728,201301CW11270,-0.124428,51.500817
181729,201301CW11271,-0.158825,51.512513
181730,201301CW11272,-0.151446,51.506102
181731,201301CW11274,-0.169774,51.519789
181732,201301CW11275,-0.176794,51.524484
181733,201301CW11278,-0.167786,51.529829
181734,201301CW11280,-0.195959,51.517407
181735,201301CW11281,-0.124325,51.506841
181736,201301CW11282,-0.171183,51.52062
181737,201301CW11283,-0.137767,51.5129
181738,201301CW11284,-0.147611,51.515394
181739,201301CW11285,-0.155748,51.517321
181740,201301CW11286,-0.148859,51.502374
181741,201301CW11287,-0.160236,51.513255
181742,201301CW11289,-0.17469,51.512222
181743,201301CW11290,-0.14591,51.496932
181744,201301CW11291,-0.132445,51.509128
181745,201301CW11292,-0.13941,51.511487
181746,201301CW11293,-0.204852,51.525816
181747,201301CW11294,-0.133416,51.510043
181748,201301CW11295,-0.153965,51.50794
181749,201301CW11296,-0.168798,51.526158
181750,201301CW11297,-0.129396,51.488576
181751,201301CW11298,-0.19112,51.512206
181752,201301CW11299,-0.126296,51.500937
181754,201301CW11301,-0.157487,51.517078
181755,201301CW11302,-0.132401,51.510207
181756,201301CW11303,-0.17196,51.511999
181757,201301CW11306,-0.144316,51.514892
181758,201301CW11307,-0.153719,51.492649
181759,201301CW11308,-0.138917,51.505904
181760,201301CW11309,-0.123989,51.508004
181761,201301CW11310,-0.148006,51.523404
181762,201301CW11311,-0.162421,51.519854
181763,201301CW11312,-0.129543,51.488489
181764,201301CW11314,-0.182139,51.524208
181765,201301CW11315,-0.194753,51.526021
181766,201301CW11316,-0.142141,51.515218
181767,201301CW11317,-0.150618,51.50519
181768,201301CW11318,-0.193439,51.526451
181769,201301CW11319,-0.159896,51.521702
181770,201301CW11320,-0.193062,51.521409
181771,201301CW11321,-0.198653,51.518527
181773,201301CW11325,-0.144316,51.514892
181774,201301CW11326,-0.201656,51.5228
181775,201301CW11327,-0.118446,51.509624
181776,201301CW11328,-0.13927,51.511395
181778,201301CW11330,-0.179454,51.515623
181779,201301CW11331,-0.187601,51.510084
181781,201301CW11333,-0.15141,51.514105
181782,201301CW11334,-0.16805,51.501687
181784,201301CW11336,-0.151558,51.514018
181785,201301CW11337,-0.180427,51.534613
181786,201301CW11338,-0.188815,51.519455
181787,201301CW11339,-0.155769,51.520379
181788,201301CW11342,-0.134871,51.509707
181789,201301CW11344,-0.155714,51.489623
181790,201301CW11345,-0.129825,51.499195
181791,201301CW11348,-0.181398,51.528333
181792,201301CW11349,-0.14009,51.501876
181793,201301CW11350,-0.146509,51.514118
181794,201301CW11351,-0.152293,51.502968
181795,201301CW11352,-0.162371,51.53541
181796,201301CW11353,-0.167061,51.537102
181797,201301CW11354,-0.182119,51.517463
181798,201301CW11356,-0.132814,51.507156
181799,201301CW11357,-0.1748,51.502241
181800,201301CW11358,-0.191016,51.522097
181802,201301CW11361,-0.149435,51.502383
181803,201301CW11362,-0.173245,51.505095
181804,201301CW11363,-0.183743,51.52738
181805,201301CW11364,-0.11528,51.51299
181806,201301CW11365,-0.12414,51.500813
181807,201301CW11366,-0.126886,51.490065
181808,201301CW11367,-0.159632,51.524666
181809,201301CW11368,-0.157635,51.516991
181810,201301CW11369,-0.174974,51.515913
181811,201301CW11370,-0.155068,51.516321
181812,201301CW11371,-0.169022,51.524183
181813,201301CW11372,-0.134849,51.496127
181814,201301CW11374,-0.175171,51.536239
181815,201301CW11375,-0.141198,51.513584
181816,201301CW11376,-0.123937,51.509262
181817,201301CW11377,-0.151194,51.523004
181818,201301CW11378,-0.115672,51.510479
181819,201301CW11379,-0.173383,51.519665
181820,201301CW11380,-0.151554,51.514107
181821,201301CW11381,-0.136876,51.485278
181822,201301CW11382,-0.15069,51.514094
181823,201301CW11383,-0.175817,51.512869
181824,201301CW11384,-0.147971,51.513601
181825,201301CW11385,-0.165272,51.527812
181826,201301CW11386,-0.126042,51.507138
181827,201301CW11388,-0.134758,51.516
181828,201301CW11390,-0.131264,51.513336
181829,201301CW11391,-0.165557,51.520712
181830,201301CW11392,-0.193645,51.513954
181831,201301CW11394,-0.188671,51.519453
181832,201301CW11396,-0.177776,51.514338
181833,201301CW11397,-0.141257,51.49443
181834,201301CW11398,-0.158825,51.512513
181835,201301CW11399,-0.147986,51.499033
181836,201301CW11400,-0.123025,51.50691
181838,201301CW11403,-0.145631,51.486047
181839,201301CW11404,-0.127172,51.507695
181840,201301CW11406,-0.127102,51.509403
181841,201301CW11407,-0.131603,51.512083
181842,201301CW11408,-0.210956,51.531935
181843,201301CW11409,-0.147027,51.515565
181844,201301CW11410,-0.115528,51.510477
181845,201301CW11411,-0.139288,51.500334
181846,201301CW11412,-0.177857,51.50148
181847,201301CW11413,-0.185143,51.513913
181848,201301CW11415,-0.167189,51.519569
181849,201301CW11416,-0.133901,51.512299
181850,201301CW11417,-0.1275,51.506711
181851,201301CW11419,-0.178892,51.53333
181852,201301CW11420,-0.180239,51.517614
181853,201301CW11421,-0.14274,51.507583
181854,201301CW11422,-0.115528,51.510477
181855,201301CW11423,-0.182029,51.516113
181856,201301CW11424,-0.127478,51.507251
181857,201301CW11425,-0.161746,51.525868
181858,201301CW11426,-0.170066,51.519703
181859,201301CW11427,-0.125706,51.508302
181860,201301CW11428,-0.142776,51.506685
181861,201301CW11429,-0.140788,51.513038
181862,201301CW11430,-0.145074,51.492692
181863,201301CW11431,-0.139,51.50033
181864,201301CW11432,-0.135047,51.491274
181865,201301CW11433,-0.14376,51.517941
181866,201301CW11434,-0.182029,51.516113
181867,201301CW11435,-0.142921,51.492478
181868,201301CW11437,-0.157369,51.502149
181869,201301CW11438,-0.17466,51.502149
181870,201301CW11439,-0.143336,51.521262
181871,201301CW11440,-0.133369,51.511211
181872,201301CW11442,-0.12703,51.490067
181873,201301CW11443,-0.170264,51.521955
181874,201301CW11444,-0.186879,51.51376
181875,201301CW11446,-0.132482,51.511737
181876,201301CW11447,-0.14376,51.517941
181877,201301CW11448,-0.152182,51.502157
181878,201301CW11449,-0.153071,51.501542
181879,201301CW11450,-0.190204,51.535303
181880,201301CW11451,-0.133216,51.507882
181881,201301CW11452,-0.142406,51.494539
181882,201301CW11453,-0.12719,51.507246
181883,201301CW11454,-0.127478,51.507251
181884,201301CW11455,-0.126293,51.508041
181885,201301CW11456,-0.128583,51.511945
181886,201301CW11457,-0.139194,51.506178
181887,201301CW11458,-0.132443,51.516233
181888,201301CW11459,-0.126433,51.504626
181889,201301CW11460,-0.171611,51.513523
181890,201301CW11461,-0.134318,51.512665
181891,201301CW11462,-0.152042,51.502065
181892,201301CW11463,-0.163693,51.534801
181893,201301CW11464,-0.199061,51.526447
181894,201301CW11465,-0.139123,51.51499
181895,201301CW11467,-0.174546,51.523011
181896,201301CW11470,-0.196474,51.518943
181897,201301CW11472,-0.15113,51.50322
181898,201301CW11473,-0.174053,51.520935
181899,201301CW11474,-0.136129,51.503612
181900,201301CW11475,-0.145251,51.52381
181901,201301CW11478,-0.143869,51.522349
181903,201301CW11480,-0.1725,51.502116
181904,201301CW11481,-0.118168,51.512857
181905,201301CW11482,-0.177715,51.519463
181906,201301CW11484,-0.126218,51.499317
181907,201301CW11485,-0.145575,51.498096
181908,201301CW11486,-0.148677,51.499764
181909,201301CW11487,-0.123265,51.504575
181910,201301CW11488,-0.187178,51.524376
181911,201301CW11489,-0.178332,51.525677
181912,201301CW11490,-0.139287,51.496827
181914,201301CW11493,-0.127179,51.507516
181915,201301CW11494,-0.130739,51.487429
181916,201301CW11497,-0.174606,51.4999
181917,201301CW11498,-0.140252,51.501429
181918,201301CW11499,-0.184998,51.510313
181919,201301CW11500,-0.142723,51.51154
181921,201301CW11503,-0.148591,51.512532
181922,201301CW11504,-0.172652,51.519924
181923,201301CW11505,-0.139824,51.511944
181924,201301CW11506,-0.12335,51.509523
181925,201301CW11507,-0.147158,51.498121
181926,201301CW11508,-0.117877,51.512942
181927,201301CW11509,-0.188564,51.53303
181928,201301CW11510,-0.122777,51.505917
181929,201301CW11511,-0.11856,51.510345
181930,201301CW11512,-0.16922,51.519241
181931,201301CW11513,-0.122611,51.506453
181932,201301CW11514,-0.140648,51.512946
181933,201301CW11515,-0.171917,51.527466
181934,201301CW11516,-0.1366,51.513241
181935,201301CW11517,-0.160096,51.513163
181936,201301CW11519,-0.147986,51.499033
181937,201301CW11520,-0.126886,51.490065
181938,201301CW11521,-0.156707,51.514998
181939,201301CW11522,-0.168925,51.512222
181940,201301CW11524,-0.186381,51.511774
181941,201301CW11525,-0.203018,51.524799
181942,201301CW11526,-0.118914,51.512239
181943,201301CW11527,-0.132792,51.490069
181944,201301CW11528,-0.142529,51.516303
181945,201301CW11529,-0.128099,51.509689
181946,201301CW11530,-0.167627,51.530187
181947,201301CW11531,-0.206162,51.532851
181948,201301CW11532,-0.126255,51.501925
181949,201301CW11534,-0.170754,51.531315
181950,201301CW11535,-0.151329,51.501874
181951,201301CW11536,-0.163029,51.519054
181952,201301CW11537,-0.17289,51.524783
181953,201301CW11538,-0.134211,51.497646
181954,201301CW11540,-0.192556,51.526887
181955,201301CW11541,-0.157295,51.51114
181956,201301CW11542,-0.133276,51.509951
181957,201301CW11543,-0.166234,51.521802
181958,201301CW11545,-0.142148,51.515038
181959,201301CW11548,-0.128626,51.507359
181960,201301CW11549,-0.1653,51.53069
181961,201301CW11550,-0.137155,51.503178
181962,201301CW11551,-0.174219,51.527592
181963,201301CW11552,-0.129888,51.501174
181964,201301CW11553,-0.141764,51.513863
181965,201301CW11554,-0.159066,51.524387
181966,201301CW11555,-0.152042,51.502065
181967,201301CW11556,-0.155541,51.522443
181968,201301CW11557,-0.142921,51.517298
181969,201301CW11559,-0.155974,51.497451
181970,201301CW11560,-0.145609,51.49369
181971,201301CW11561,-0.14982,51.485753
181972,201301CW11562,-0.165286,51.531049
181973,201301CW11563,-0.151878,51.506109
181974,201301CW11564,-0.13171,51.509476
181975,201301CW11565,-0.130853,51.505776
181976,201301CW11566,-0.144316,51.514892
181977,201301CW11567,-0.144541,51.505813
181978,201301CW11568,-0.172396,51.511916
181979,201301CW11570,-0.143049,51.496437
181980,201301CW11572,-0.173787,51.523988
181981,201301CW11573,-0.144987,51.512565
181982,201301CW11574,-0.176018,51.511433
181983,201301CW11575,-0.181261,51.528151
181984,201301CW11576,-0.16793,51.529832
181985,201301CW11577,-0.142413,51.494359
181986,201301CW11578,-0.196215,51.525504
181987,201301CW11579,-0.133077,51.511297
181988,201301CW11580,-0.138913,51.505994
181989,201301CW11581,-0.126174,51.500395
181990,201301CW11582,-0.14953,51.514255
181991,201301CW11583,-0.147131,51.516556
181992,201301CW11584,-0.165881,51.519818
181993,201301CW11586,-0.197456,51.523275
181994,201301CW11587,-0.165078,51.521874
181995,201301CW11588,-0.157078,51.502234
181996,201301CW11589,-0.155685,51.522446
181997,201301CW11590,-0.142522,51.516483
181998,201301CW11591,-0.198886,51.523567
181999,201301CW11593,-0.135311,51.509534
182000,201301CW11594,-0.125181,51.493005
182001,201301CW11595,-0.172259,51.511734
182002,201301CW11596,-0.132963,51.514083
182003,201301CW11597,-0.129029,51.511592
182004,201301CW11599,-0.138415,51.518216
182005,201301CW11600,-0.137881,51.510114
182006,201301CW11601,-0.136118,51.518
182007,201301CW11603,-0.181752,51.515838
182008,201301CW11604,-0.141071,51.509625
182009,201301CW11606,-0.125399,51.494718
182010,201301CW11607,-0.203002,51.532533
182011,201301CW11608,-0.123413,51.504488
182012,201301CW11609,-0.211012,51.52681
182013,201301CW11610,-0.135918,51.515838
182014,201301CW11612,-0.15948,51.514142
182015,201301CW11613,-0.199659,51.525917
182016,201301CW11614,-0.143728,51.522257
182017,201301CW11615,-0.1442,51.510664
182018,201301CW11616,-0.144608,51.514807
182019,201301CW11617,-0.172864,51.521815
182020,201301CW11618,-0.170055,51.516376
182021,201301CW11621,-0.151617,51.501878
182022,201301CW11622,-0.189642,51.534935
182023,201301CW11623,-0.169223,51.519151
182024,201301CW11625,-0.171319,51.520802
182025,201301CW11626,-0.130709,51.505773
182026,201301CW11627,-0.169508,51.519245
182027,201301CW11631,-0.183842,51.510385
182028,201301CW11632,-0.124878,51.507389
182029,201301CW11633,-0.141878,51.514584
182030,201301CW11634,-0.156041,51.513638
182031,201301CW11635,-0.171741,51.521078
182032,201301CW11636,-0.184483,51.523255
182033,201301CW11638,-0.139985,51.507989
182034,201301CW11639,-0.128457,51.511493
182035,201301CW11640,-0.167679,51.518137
182036,201301CW11641,-0.130988,51.498943
182037,201301CW11642,-0.185951,51.529842
182038,201301CW11643,-0.131802,51.489604
182039,201301CW11644,-0.166898,51.501669
182040,201301CW11645,-0.152239,51.504316
182041,201301CW11646,-0.177361,51.531957
182042,201301CW11647,-0.116281,51.513186
182043,201301CW11648,-0.151558,51.514018
182044,201301CW11649,-0.129122,51.512852
182045,201301CW11651,-0.179788,51.510862
182046,201301CW11653,-0.127172,51.507695
182047,201301CW11656,-0.127356,51.506709
182048,201301CW11657,-0.17272,51.521813
182049,201301CW11658,-0.145226,51.510231
182050,201301CW11659,-0.171528,51.511993
182051,201301CW11660,-0.113393,51.51332
182052,201301CW11661,-0.191516,51.520396
182053,201301CW11662,-0.133875,51.512928
182054,201301CW11663,-0.184343,51.523163
182055,201301CW11664,-0.129631,51.507465
182056,201301CW11665,-0.141222,51.516552
182057,201301CW11666,-0.184626,51.530541
182058,201301CW11667,-0.188449,51.525025
182059,201301CW11668,-0.16806,51.519402
182060,201301CW11669,-0.13263,51.511649
182061,201301CW11670,-0.13755,51.514695
182062,201301CW11671,-0.200893,51.523867
182063,201301CW11672,-0.139245,51.515531
182064,201301CW11673,-0.141758,51.51755
182065,201301CW11675,-0.132253,51.510294
182066,201301CW11678,-0.145247,51.5239
182067,201301CW11679,-0.129093,51.488931
182068,201301CW11680,-0.143909,51.496541
182069,201301CW11681,-0.132027,51.505255
182070,201301CW11682,-0.173128,51.53324
182071,201301CW11683,-0.164113,51.520779
182072,201301CW11684,-0.161363,51.513902
182073,201301CW11685,-0.127275,51.508686
182074,201301CW11687,-0.140716,51.507731
182075,201301CW11688,-0.141894,51.50712
182076,201301CW11690,-0.133072,51.507879
182077,201301CW11692,-0.143655,51.506339
182078,201301CW11693,-0.153976,51.518372
182079,201301CW11694,-0.140751,51.492714
182080,201301CW11695,-0.151355,51.508349
182081,201301CW11696,-0.131651,51.507407
182082,201301CW11697,-0.166754,51.512458
182083,201301CW11698,-0.202879,51.531991
182084,201301CW11699,-0.12428,51.500905
182085,201301CW11700,-0.129255,51.513124
182086,201301CW11703,-0.172987,51.533148
182087,201301CW11705,-0.158969,51.512515
182088,201301CW11706,-0.127168,51.507785
182089,201301CW11708,-0.15105,51.523002
182090,201301CW11709,-0.129251,51.513214
182091,201301CW11710,-0.161784,51.514178
182092,201301CW11711,-0.195306,51.522972
182093,201301CW11712,-0.16686,51.534941
182094,201301CW11714,-0.133073,51.511387
182095,201301CW11717,-0.161456,51.515162
182096,201301CW11718,-0.188564,51.53303
182097,201301CW11719,-0.168479,51.501783
182098,201301CW11720,-0.141244,51.487686
182099,201301CW11722,-0.138979,51.514988
182100,201301CW11723,-0.14523,51.510141
182101,201301CW11724,-0.156496,51.52021
182102,201301CW11725,-0.15045,51.50222
182103,201301CW11726,-0.158816,51.519887
182104,201301CW11728,-0.163332,51.515102
182106,201301CW11731,-0.157657,51.502153
182107,201301CW11732,-0.128695,51.491623
182108,201301CW11733,-0.119029,51.509454
182109,201301CW11734,-0.154675,51.49752
182110,201301CW11736,-0.126562,51.504988
182111,201301CW11737,-0.176719,51.526372
182112,201301CW11738,-0.162908,51.514915
182113,201301CW11739,-0.125269,51.494356
182114,201301CW11740,-0.159174,51.525288
182115,201301CW11742,-0.137399,51.514873
182116,201301CW11743,-0.128959,51.513299
182117,201301CW11744,-0.195309,51.515598
182118,201301CW11745,-0.135898,51.509273
182119,201301CW11747,-0.155748,51.517321
182120,201301CW11748,-0.139009,51.514269
182121,201301CW11751,-0.193586,51.526363
182122,201301CW11752,-0.143734,51.49375
182123,201301CW11753,-0.139444,51.514186
182124,201301CW11754,-0.146967,51.5206
182125,201301CW11755,-0.178911,51.521999
182126,201301CW11756,-0.141023,51.500182
182127,201301CW11757,-0.133984,51.489099
182128,201301CW11759,-0.201308,51.531607
182129,201301CW11760,-0.154971,51.493748
182130,201301CW11761,-0.134208,51.487124
182131,201301CW11762,-0.142525,51.516393
182132,201301CW11763,-0.178662,51.513812
182133,201301CW11765,-0.176794,51.524484
182134,201301CW11766,-0.169886,51.5206
182135,201301CW11768,-0.136699,51.510815
182136,201301CW11769,-0.184996,51.514
182137,201301CW11771,-0.124963,51.508829
182138,201301CW11772,-0.192427,51.511957
182139,201301CW11773,-0.197501,51.525794
182140,201301CW11774,-0.142924,51.506597
182141,201301CW11776,-0.150975,51.503487
182142,201301CW11778,-0.184998,51.510313
182143,201301CW11780,-0.13095,51.513961
182144,201301CW11781,-0.157698,51.511866
182145,201301CW11782,-0.155719,51.51804
182146,201301CW11783,-0.148954,51.500038
182147,201301CW11784,-0.152394,51.504049
182148,201301CW11785,-0.1262,51.503273
182149,201301CW11786,-0.145131,51.505463
182150,201301CW11787,-0.181542,51.528335
182151,201301CW11789,-0.150034,51.516062
